user_id,ip
14753496,上海
14850585,上海
14867961,上海
15134297,上海
15542933,上海
15658071,上海
15750736,上海
15807071,上海
16488994,上海
16631807,上海
16740022,上海
16807244,上海
17108775,上海
17113486,上海
17142361,上海
17337673,上海
17389854,上海
17586082,上海
17699773,上海
17883087,上海
17912939,上海
18030717,上海
18195014,上海
18358092,上海
18493946,上海
18851959,上海
19191439,上海
19214848,上海
19809639,上海
19931833,上海
20669433,上海
20672837,上海
20740705,上海
20873726,上海
21213750,上海
21749153,上海
21769855,上海
21770059,上海
22769163,上海
22903196,上海
23242519,上海
23627483,上海
23853413,上海
23855396,上海
23948994,上海
23977347,上海
24133849,上海
24683015,上海
24822088,上海
24974359,上海
25325488,上海
25480584,上海
25490776,上海
25512307,上海
25516618,上海
25808536,上海
25871840,上海
26226046,上海
26389509,上海
26398544,上海
26405452,上海
26418681,上海
26429052,上海
26463375,上海
26475045,上海
26565992,上海
26594587,上海
26599982,上海
26649914,上海
26671452,上海
26853959,上海
26863991,上海
26900119,上海
27074193,上海
27083954,上海
27134319,上海
27224926,上海
27249789,上海
27271570,上海
27306516,上海
27380488,上海
27393207,上海
27423579,上海
27442548,上海
27445807,上海
27465945,上海
27527565,上海
27624289,上海
27640007,上海
27650536,上海
27680491,上海
27790787,上海
27812970,上海
27825672,上海
28032777,上海
28106522,上海
28120500,上海
28163445,上海
28172855,上海
28231315,上海
28296928,上海
28343037,上海
28345067,上海
28412239,上海
28430698,上海
28463208,上海
28501988,上海
28538098,上海
28539502,上海
28553188,上海
28582404,上海
28704269,上海
28803123,上海
28918042,上海
28918764,上海
28923845,上海
29062060,上海
29174126,上海
29471959,上海
29540189,上海
29683565,上海
29692884,上海
29769908,上海
29783415,上海
29958349,上海
29958747,上海
29985154,上海
30123013,上海
30210143,上海
30395696,上海
30506906,上海
30509008,上海
30513270,上海
30699492,上海
31073822,上海
31201570,上海
31270763,上海
31301735,上海
31365042,上海
31455457,上海
31504643,上海
31525605,上海
31609830,上海
31688655,上海
31768026,上海
31844310,上海
31984261,上海
32019059,上海
32102609,上海
32186286,上海
32367811,上海
32388260,上海
32541380,上海
32607301,上海
32758268,上海
32815358,上海
32844623,上海
32857633,上海
32905011,上海
32916361,上海
32922362,上海
33043177,上海
33091901,上海
33118181,上海
33260321,上海
33297222,上海
33321612,上海
33324141,上海
33379360,上海
33396948,上海
33405048,上海
33431918,上海
33485185,上海
33489329,上海
33572424,上海
33599224,上海
33631555,上海
33651864,上海
33670817,上海
33713899,上海
33738130,上海
33801020,上海
33853093,上海
33885446,上海
33900801,上海
33914716,上海
33918162,上海
33921856,上海
33962229,上海
33983062,上海
34017621,上海
34021054,上海
34072618,上海
34096227,上海
34117998,上海
34132202,上海
34153476,上海
34184327,上海
34213563,上海
34321851,上海
34350931,上海
34352577,上海
34395692,上海
34498118,上海
34597621,上海
34628106,上海
34640130,上海
34724249,上海
34725763,上海
34744036,上海
34766695,上海
34799927,上海
34820112,上海
34888360,上海
34940383,上海
34978981,上海
34989452,上海
34992064,上海
35033280,上海
35039553,上海
35051709,上海
35079367,上海
35159785,上海
35162843,上海
35358528,上海
35360081,上海
35375867,上海
35440955,上海
35545218,上海
35566168,上海
35584091,上海
35632549,上海
35652969,上海
35664341,上海
35682291,上海
35683587,上海
35745014,上海
35790601,上海
35805323,上海
35830391,上海
35842705,上海
35857569,上海
35893271,上海
35906471,上海
35943065,上海
35989795,上海
35990835,上海
36070397,上海
36089922,上海
36102949,上海
36189848,上海
36215547,上海
36223889,上海
36257273,上海
36324504,上海
36333554,上海
36337453,上海
36343012,上海
36353752,上海
36387369,上海
36402124,上海
36404404,上海
36414011,上海
36416312,上海
36466137,上海
36469511,上海
36470084,上海
36493719,上海
36501385,上海
36643405,上海
36643443,上海
36663529,上海
36666931,上海
36700345,上海
36701590,上海
36702908,上海
36736561,上海
36820367,上海
36827044,上海
36900901,上海
36909012,上海
36939317,上海
37019367,上海
37120753,上海
37143546,上海
37221281,上海
37232762,上海
37269594,上海
37347098,上海
37394296,上海
37465662,上海
37510100,上海
37586306,上海
37660069,上海
37720840,上海
37720932,上海
37755482,上海
37786310,上海
37868444,上海
37945741,上海
37950189,上海
37958817,上海
37967631,上海
38019176,上海
38054626,上海
38140140,上海
38236577,上海
38259321,上海
38313060,上海
