ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787506016568,退魔录.3.草薙剑的秘密,(韩)李愚赫,2003,东方出版社,https://book.douban.com/subject/1011424/
9787514809237,萝铃的魔力,陈柳环,2013,中国少年儿童出版社,https://book.douban.com/subject/20626430/
9787229047245,冰与火之歌（卷一）,乔治·马丁,2011,重庆出版社,https://book.douban.com/subject/6964051/
9787807411710,氏族之王,克里斯蒂.戈登,2007,文汇出版社,https://book.douban.com/subject/2149618/
9787505413962,亵渎4·北国·风云,烟雨江南,2005,朝华出版社,https://book.douban.com/subject/1446827/
9787501225644,镜·双城,沧月,2005,世界知识出版社,https://book.douban.com/subject/1326828/
9789862136867,魔法覺醒三部曲,黛博拉．哈克妮斯,2016,魔法覺醒,https://book.douban.com/subject/26716225/
9787532741830,大师和玛加丽塔,[苏联]米哈伊尔·布尔加科夫,2007,上海译文出版社,https://book.douban.com/subject/2042638/
9787807410751,仇恨之轮,（美）凯思·R·A·德坎迪多,2006,文汇出版社,https://book.douban.com/subject/1914932/
9780747561071,HarryPotterandtheOrderofthePhoenix,J.K.Rowling,2004,HarryPotterBoxSet(Englishchildren'scover),https://book.douban.com/subject/1343525/
9787544730426,魔戒：插图版,(英)J.R.R.托尔金,2013,译林出版社,https://book.douban.com/subject/10875956/
9787533952556,庭守之犬,[日]岩井俊二,2018,浙江文艺出版社,https://book.douban.com/subject/30187219/
9787550026209,迷宫森林,[美]梅利莎·阿尔伯特,2018,百花洲文艺出版社,https://book.douban.com/subject/30194861/
9787020111435,哈利·波特与魔法石,[英]J.K.罗琳,2015,人民文学出版社,https://book.douban.com/subject/26631832/
9787305058875,新夏娃的激情,（英）安吉拉·卡特（AngelaCarter）,2009,南京大学出版社,https://book.douban.com/subject/3725128/
9780141184999,OneHundredYearsofSolitude,GabrielGarciaMarquez,2000,PenguinModernClassics,https://book.douban.com/subject/1865170/
9780553573404,AGameofThrones,乔治·马丁,1997,ASongofIceandFire,https://book.douban.com/subject/1441326/
9787020042500,吸血侠达伦・山传奇Ⅲ：吸血鬼杀手黑色陷阱吸血魔王,达伦・山,2003,人民文学出版社,https://book.douban.com/subject/1125622/
9787544806343,帝国（上）,（美）克里斯托弗·鲍里尼,2009,接力出版社,https://book.douban.com/subject/3580714/
9787533904784,百年孤独,[哥伦比亚]加西亚·马尔克斯,1991,浙江文艺出版社,https://book.douban.com/subject/1762096/
9787020144549,哈利·波特与密室,[英]J·K·罗琳,2018,人民文学出版社,https://book.douban.com/subject/30294601/
9787540787530,热月,[阿根廷]曼波·贾尔迪内里（MempoGiardinelli）,2019,漓江出版社,https://book.douban.com/subject/34861848/
9787559618788,梦鱼：空之谜境,梦海聆,2018,北京联合出版公司,https://book.douban.com/subject/30207675/
9787550228795,安珀志3：独角兽之兆,(美)罗杰·泽拉兹尼,2014,北京联合出版公司,https://book.douban.com/subject/25880088/
9780439064866,HarryPotterandtheChamberofSecrets,J.K.Rowling,1999,TheHarryPotterSeries(AmericanVersion),https://book.douban.com/subject/1889321/
9787806769034,永恒之井,[美]理查德·A·.纳克,2005,文汇出版社,https://book.douban.com/subject/1430684/
9787544247269,1Q84BOOK1,[日]村上春树,2010,南海出版公司,https://book.douban.com/subject/4742918/
9787801876331,帝都赋,沧月,2005,新世界出版社,https://book.douban.com/subject/1313156/
9787229058890,冰与火之歌·卷五·魔龙的狂舞（上）,乔治·马丁,2013,重庆出版社,https://book.douban.com/subject/20381805/
9787534269240,查理九世15·海龟岛的狩猎者,雷欧幻像,2012,浙江少年儿童出版社,https://book.douban.com/subject/10763427/
9787532743858,灵异推拿师,[英]奈保尔,2007,上海译文出版社,https://book.douban.com/subject/2372031/
9789867131119,龍槍編年史1秋暮之巨龍,瑪格麗特‧魏絲（MargaretWeis）,2006,龍槍,https://book.douban.com/subject/1783560/
9787544230001,阴阳师·飞天卷,[日]梦枕貘,2005,南海出版公司,https://book.douban.com/subject/1221329/
9789862133033,魔法覺醒,黛博拉．哈克妮斯,2011,魔法覺醒,https://book.douban.com/subject/10830156/
9787229098742,猎魔人2：宿命之剑,[波兰]安德烈·斯帕克沃斯基,2015,重庆出版社,https://book.douban.com/subject/26390937/
9787532150120,圣杯神器1·骸骨之城,[美]卡桑德拉·克莱尔,2013,上海文艺出版社,https://book.douban.com/subject/25736536/
9787806793886,魔法动物园,[法]塞奇·布鲁梭罗,2004,接力出版社,https://book.douban.com/subject/1151134/
9787801455260,冰风谷（全三册）,[美]R.A.萨尔瓦多,2002,光明日报出版社,https://book.douban.com/subject/1096714/
9787801156303,第8号当铺,深雪,2003,当代世界出版社,https://book.douban.com/subject/1051061/
9787020144563,哈利·波特与阿兹卡班囚徒,[英]J·K·罗琳,2018,人民文学出版社,https://book.douban.com/subject/30294605/
9787229058913,冰与火之歌·卷五·魔龙的狂舞（下）,(美)乔治R.R.马丁|译者,2013,重庆出版社,https://book.douban.com/subject/20381803/
9787544710381,魔戒第二部：双塔奇兵,托尔金,2009,译林出版社,https://book.douban.com/subject/4087837/
9787532744435,魔法神刀,（英）菲利普·普尔曼,2008,上海译文出版社,https://book.douban.com/subject/3003166/
9787020144587,哈利·波特与死亡圣器,[英]J·K·罗琳,2018,人民文学出版社,https://book.douban.com/subject/30294370/
9787534247842,阳光姐姐魔法书小魔女蓝小鱼,伍美珍,2008,浙江少年儿童出版社,https://book.douban.com/subject/3053047/
9787533966102,生死疲劳,莫言,2022,浙江文艺出版社,https://book.douban.com/subject/35587028/
9787220114694,谷子书店,碧珊,2019,四川人民出版社,https://book.douban.com/subject/34913832/
