ISBN,Book-Title,Book-Author,Year-Of-Publication,Book-Publisher,Book-Douban-URL
9787213113482,法兰西的兴衰,吕一民,2024,浙江人民出版社,https://book.douban.com/subject/36792133/
9787532172313,人类群星闪耀时,[奥]斯蒂芬·茨威格,2019,上海文艺出版社,https://book.douban.com/subject/34434342/
9787101164725,南唐史,任爽,2024,中华书局,https://book.douban.com/subject/36662684/
9787101003048,史记（全十册）,司马迁,1982,中华书局,https://book.douban.com/subject/1077847/
9787508658346,二手时间,[白俄]S.A.阿列克谢耶维奇,2016,中信出版社,https://book.douban.com/subject/26704403/
9787214285645,明清中国的经济结构,[日]足立启二,2024,江苏人民出版社,https://book.douban.com/subject/36633402/
9787208186903,三国前夜,张向荣,2024,上海人民出版社,https://book.douban.com/subject/36699839/
9787508660752,人类简史,[以色列]尤瓦尔·赫拉利,2017,中信出版集团,https://book.douban.com/subject/36077941/
9787220113383,五四运动史,[美]周策纵,2019,四川人民出版社,https://book.douban.com/subject/33391323/
9787508668208,现代日本史,[美]安德鲁·戈登,2017,中信出版社,https://book.douban.com/subject/26907972/
9787559853233,和平戛然而止,玛格丽特·麦克米伦,2022,广西师范大学出版社,https://book.douban.com/subject/36089295/
9787301342121,人类进化中的宗教,[美]罗伯特·贝拉,2024,北京大学出版社,https://book.douban.com/subject/36625149/
9787575300551,港口城市与解锁世界,[英国]约翰•达尔文,2024,译林出版社,https://book.douban.com/subject/36843171/
9787301339275,洛阳大火,[澳]张磊夫,2023,北京大学出版社,https://book.douban.com/subject/36384743/
9787532794300,剑桥罗马骑士等级史,[澳]凯兰·达文波特,2024,上海译文出版社,https://book.douban.com/subject/36780609/
9787509769744,探路之役,萧冬连,2019,社会科学文献出版社,https://book.douban.com/subject/30490056/
9787574602298,寂静笼罩大地,[法]加埃唐·诺克,2024,湖南美术出版社,https://book.douban.com/subject/36618972/
9787108049988,祖宗之法（修订版）,邓小南,2014,生活·读书·新知三联书店,https://book.douban.com/subject/26136469/
9787523108376,制度与命运,燕京书评编,2024,现代出版社,https://book.douban.com/subject/36885410/
9787538774672,激荡三百年,艾公子,2024,时代文艺出版社,https://book.douban.com/subject/36820650/
9787300326450,技术、环境与疾病,[美]丹尼尔·海德里克,2024,中国人民大学出版社,https://book.douban.com/subject/36840456/
9787575300995,巴比伦城,[英]斯蒂芬妮·达利,2024,译林出版社,https://book.douban.com/subject/36823251/
9787549501076,你一定爱读的极简欧洲史,[澳]约翰·赫斯特（JohnHirst）,2011,广西师范大学出版社,https://book.douban.com/subject/5366248/
9787516826447,一读就上瘾的中国史,温伯陵,2020,台海出版社,https://book.douban.com/subject/35152387/
9787222227200,银元时代生活史,陈存仁,2024,云南人民出版社,https://book.douban.com/subject/36790812/
9787508678498,历史的温度,张玮,2017,中信出版集团,https://book.douban.com/subject/27093233/
9787108077738,朱雀,[美]薛爱华,2024,生活·读书·新知三联书店,https://book.douban.com/subject/36696125/
9787553811550,简读中国史,张宏杰,2019,岳麓书社,https://book.douban.com/subject/34501169/
9787214290687,寻找六边形,[美]施坚雅,2024,江苏人民出版社,https://book.douban.com/subject/36860732/
9787300316826,文艺复兴与意大利君主（上下）,[英]玛丽·霍林斯沃思,2024,中国人民大学出版社,https://book.douban.com/subject/36403460/
9787573505378,经纬华夏,许倬云,2023,南海出版公司,https://book.douban.com/subject/36472529/
9787521707502,罗马人的故事（全15册）,[日]盐野七生,2020,中信·盐野七生作品,https://book.douban.com/subject/34443595/
9787509727447,张力与限界,黄道炫,2011,社会科学文献出版社,https://book.douban.com/subject/6984992/
9787547321553,龙与狮的对话,王宏志,2023,东方出版中心,https://book.douban.com/subject/36215478/
9787020184347,四海之内,葛剑雄,2024,人民文学出版社,https://book.douban.com/subject/36675019/
9787513317887,清代旅蒙商述略,秋原,2015,新星出版社,https://book.douban.com/subject/26419408/
9787509772775,野蛮大陆,[英]基思·罗威,2015,社会科学文献出版社,https://book.douban.com/subject/26354440/
