isbn,title,author,year,publisher,genre
9787020042494,小王子,[法]圣埃克苏佩里,2003,人民文学出版社,2
9789865122119,迷宮飯(07),九井諒子,2020,迷宮飯,2
9787572705649,甲胄之殇,[英]K.J.帕克,2022,四川科学技术出版社,2
9787533946142,克苏鲁神话,[美]H.P.洛夫克拉夫特,2016,浙江文艺出版社,2
9789865124137,迷宮飯(08),九井諒子,2020,迷宮飯,2
9786263038318,迷宮飯(10),九井諒子,2022,迷宮飯,2
9787544716888,奇风岁月,罗伯特•麦卡蒙,2011,译林出版社,2
9787513328883,黑暗精灵,[美]R·A·萨尔瓦多,2017,新星出版社,2
9787539966854,地海传奇6,(美)厄休拉·勒奎恩,2014,江苏文艺出版社,2
9787530687871,迷宫饭13,（日）九井谅子编绘,2024,百花文艺出版社,2
9787536496101,紫与黑,[英]K.J.帕克,2020,四川科学技术出版社,2
9787229151423,猎魔人卷三,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9789572691175,葬送的芙莉蓮07,山田鐘人,2022,葬送的芙莉蓮,2
9787208144828,贝伦与露西恩,[英]J.R.R.托尔金著,2017,上海人民出版社,2
9787229090524,渡鸦之影Ⅰ,[英]安东尼·雷恩,2015,重庆出版社,2
9788016027914,迷宮飯(05),九井諒子,2018,迷宮飯,2
9786263405967,迷宮飯(12),九井諒子,2023,迷宮飯,2
9789572666036,葬送的芙莉蓮02,山田鐘人,2021,葬送的芙莉蓮,2
9787541166341,诡秘之主16,爱潜水的乌贼,2023,四川文艺出版社,2
9787559665539,她对此感到厌烦,妚鹤,2023,北京联合出版公司,2
9787229141035,皇帝魂,[美]布兰登·桑德森,2019,重庆出版社,2
9787020095377,哈尔的移动城堡,[英]戴安娜•韦恩•琼斯,2013,人民文学出版社,2
9787559418364,好兆头,[英]特里·普拉切特,2018,江苏凤凰文艺出版社,2
9787229158675,寻找杰克,[英]柴纳·米耶维,2023,重庆出版社,2
9789572666043,葬送的芙莉蓮03,山田鐘人,2021,葬送的芙莉蓮,2
9787229157753,第一律法:无鞘之剑,[英]乔·阿克罗比,2021,重庆出版社,2
9787544722346,分成两半的子爵,[意]伊塔洛·卡尔维诺,2012,译林出版社,2
9787551168922,克苏鲁神话Ⅴ,[美]H.P.洛夫克拉夫特,2024,花山文艺出版社,2
9789571039640,暮光之城,史蒂芬妮．梅爾,2008,暮光之城,2
9789572682487,葬送的芙莉蓮06,山田鐘人,2022,葬送的芙莉蓮,2
9787532791347,银河铁道之夜,[日]宫泽贤治,2023,上海译文出版社,2
9787532172788,大师和玛格丽特,(苏)布尔加科夫,2019,上海文艺出版社,2
9787572608933,暗狩之师:兰陵王,[日]梦枕貘,2023,湖南文艺出版社,2
9787229151454,猎魔人卷五,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787229151461,猎魔人卷六,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787229151478,猎魔人卷七,[波兰]安杰伊·萨普科夫斯基,2020,重庆出版社,2
9787544722797,不存在的骑士,[意]伊塔洛·卡尔维诺,2012,译林出版社,2
9787807551379,诛仙全集（全六册）,萧鼎,2008,花山文艺出版社,2
9787229150211,迷雾之子卷一,[美]布兰登·山德森,2020,重庆出版社,2
9787020065271,黄昏使者,（俄）谢尔盖·卢基扬年科,2008,人民文学出版社,2
9787547746417,这一切纯属偶然！,[日]伊坂幸太郎,2024,北京日报出版社,2
9787542669964,夜晚的潜水艇,陈春成,2020,上海三联书店,2
9787522524726,DK魔法百科,英国DK出版公司,2024,九州出版社,2
9787536493308,炼金术战争：机械人,[美]伊恩·特里吉利斯,2019,四川科学技术出版社,2
9784098608669,フールナイト1,安田佳澄,2021,フールナイト,2
9787541169380,霍比特人,[英]J.R.R.托尔金,2024,四川文艺出版社,2
9787229047221,冰与火之歌（卷一）,乔治·马丁,2012,重庆出版社,2
9787549258796,大王饶命1,会说话的肘子,2018,长江出版社,2
9789572675625,葬送的芙莉蓮04,山田鐘人,2021,葬送的芙莉蓮,2
9787802282834,九州·缥缈录Ⅲ·天下名将,江南,2007,新世界出版社,2
9787562474999,飓光志第一卷：王者之路（全三册）,(美)布兰登·桑德森,2013,重庆大学出版社,2
9787513346917,魔龙之书,[澳]乔纳森·斯特拉罕,2022,新星出版社,2
9787530687932,异兽迷城,彭湃,2024,百花文艺出版社,2
9787208133693,饕餮娘子1：桃花谣,佟婕,2016,上海人民出版社,2
9787559420039,乌有乡,[英]尼尔·盖曼,2019,江苏凤凰文艺出版社,2
9787541165412,诡秘之主14,爱潜水的乌贼,2023,四川文艺出版社,2
9787532761296,黑质三部曲,菲利普•普尔曼(PhilipPullman),2013,上海译文出版社,2
9788016020915,迷宮飯(03),九井諒子,2016,迷宮飯,2
9787544752473,你一生的故事,[美]特德·姜,2015,译林出版社,2
9787229158736,英雄,[英]乔·阿克罗比,2021,重庆出版社,2
9787208183902,托尔金传,[英]汉弗莱·卡彭特,2024,上海人民出版社,2
9787535436900,幻城,郭敬明,2008,长江文艺出版社,2
9787539966847,地海传奇5,(美)厄休拉·勒古恩,2014,江苏文艺出版社,2
9787572612312,破烂回收店,[日]小林泰三,2023,湖南文艺出版社,2
9787572612329,要来块水果塔吗？,[日]小林泰三,2023,湖南文艺出版社,2
9787541167317,诡秘之主18,爱潜水的乌贼,2023,四川文艺出版社,2
9787020043279,哈利·波特与凤凰社,[英]J.K.罗琳,2003,人民文学出版社,2
9787555913689,失明症漫记,[葡]若泽·萨拉马戈,2022,河南文艺出版社,2
9787541167744,枭起青壤,尾鱼,2024,四川文艺出版社,2
9787541165955,诡秘之主15,爱潜水的乌贼,2023,四川文艺出版社,2
9787572616099,食南之徒,马伯庸,2024,湖南文艺出版社,3
9787572610912,太白金星有点烦,马伯庸,2023,湖南文艺出版社,3
9787572608582,长安的荔枝,马伯庸,2022,湖南文艺出版社,3
9787506365437,活着,余华,2012,作家出版社,3
9787020139590,额尔古纳河右岸,迟子建,2019,人民文学出版社,3
9787516835265,明亮的夜晚,[韩]崔恩荣,2023,台海出版社,3
9787559484550,十八岁出门远行,余华,2024,江苏凤凰文艺出版社,3
9787573508775,我们八月见,[哥伦比亚]加西亚·马尔克斯,2024,南海出版公司,3
9787559641182,绝叫,[日]叶真中显,2020,北京联合出版公司,3
9787549641901,恐怖呢喃,贵志祐介,2024,文汇出版社,3
9787559640666,秋园,杨本芬,2020,北京联合出版公司,3
9787201112695,悉达多,[德]赫尔曼·黑塞,2017,天津人民出版社,3
9787536692930,三体,刘慈欣,2008,重庆出版社,3
9787536097261,一句顶一万句,刘震云,2022,花城出版社,3
9787533966102,生死疲劳,莫言,2022,浙江文艺出版社,3
9787521226805,钦探,周游,2024,作家出版社,3
9787559673848,最后一个死去的女孩,[美]哈里·多兰,2024,北京联合出版公司,3
9787229030933,三体Ⅲ,刘慈欣,2010,重庆出版社,3
9787532763696,卡拉马佐夫兄弟,[俄]费奥多尔·陀思妥耶夫斯基,2015,上海译文出版社,3
9787532148004,繁花,金宇澄,2013,上海文艺出版社,3
9787553520643,平面国,[英]埃德温·A.艾勃特,2020,上海文化出版社,3
9787549565115,献给阿尔吉侬的花束,[美]丹尼尔·凯斯,2015,广西师范大学出版社,3
9787201141527,窄门,[法]安德烈·纪德,2018,天津人民出版社,3
9787532175512,消失的13级台阶,[日]高野和明,2020,上海文艺出版社,3
9787542669964,夜晚的潜水艇,陈春成,2020,上海三联书店,3
9787532969623,涅朵奇卡,陀思妥耶夫斯基,2023,山东文艺出版社,3
9787532795161,信任,[美]埃尔南·迪亚斯,2024,上海译文出版社,3
9787573506061,唯余细节,[瑞典]伊娅·根伯格,2024,南海出版公司,3
9787544258975,霍乱时期的爱情,[哥伦比亚]加西亚·马尔克斯,2012,南海出版公司,3
9787559866936,佐丽,[美]莱尔德·亨特,2024,广西师范大学出版社,3
9787536693968,三体Ⅱ,刘慈欣,2008,重庆出版社,3
9787544253994,百年孤独,[哥伦比亚]加西亚·马尔克斯,2011,南海出版公司,3
9787020185054,暗处的女儿,[意大利]埃莱娜·费兰特,2024,人民文学出版社,3
9787530219218,人生海海,麦家,2019,北京十月文艺出版社,3
9787513353939,联愁杀,[日]西泽保彦,2024,新星出版社,3
9787544258609,白夜行,[日]东野圭吾,2013,南海出版公司,3
9787506365604,在细雨中呼喊,余华,2012,作家出版社,3
9787535439765,一句顶一万句,刘震云,2009,长江文艺出版社,3
9787559665539,她对此感到厌烦,妚鹤,2023,北京联合出版公司,3
9787020002207,红楼梦,[清]曹雪芹著,1996,人民文学出版社,3
9787559673039,隐墙,[奥]玛尔伦·豪斯霍费尔,2024,北京联合出版公司,3
9787555913689,失明症漫记,[葡]若泽·萨拉马戈,2022,河南文艺出版社,3
9787533969608,命运,蔡崇达,2022,浙江文艺出版社,3
9787540496715,两京十五日,马伯庸,2020,湖南文艺出版社,3
9787218169507,豆子芝麻茶,杨本芬,2023,广东人民出版社,3
9787540245849,变形记,[奥地利]弗朗茨·卡夫卡,2020,北京燕山出版社,3
9787574902343,人间信,麦家,2024,花城出版社,3
9787506365697,兄弟,余华,2012,作家出版社,3
9787547747216,赎罪,[日]凑佳苗,2024,北京日报出版社,3
9787020120130,我的天才女友,[意]埃莱娜·费兰特,2017,人民文学出版社,3
9787541166051,六个说谎的大学生,[日]浅仓秋成,2023,四川文艺出版社,3
9787513355896,驽马,[英]米克·赫伦,2024,新星出版社,3
9787530221280,流俗地,【马来西亚】黎紫书,2021,北京十月文艺出版社,3
9787544270878,解忧杂货店,[日]东野圭吾,2014,南海出版公司,3
9787506331746,遥远的救世主,豆豆,2005,作家出版社,3
9787559614636,房思琪的初恋乐园,林奕含,2018,北京联合出版公司,3
9787532751457,动物农场,[英]乔治·奥威尔,2010,上海译文出版社,3
9787020181667,不理想的妻子,王欣,2024,人民文学出版社,3
9787572615610,一个人消失在世上,[意]亚历山德罗·巴里科,2024,湖南文艺出版社,3
9787544285148,恶意,[日]东野圭吾,2016,南海出版公司,3
9787555913726,献给阿尔吉侬的花束,[美]丹尼尔·凯斯,2022,河南文艺出版社,3
9787513331418,第七天,余华,2018,新星出版社,3
9787201175133,焦虑的人,弗雷德里克·巴克曼,2021,天津人民出版社,3
